,Time,Value,Factor,Baseline,Mass,Mass_smooth,Mass_derivative_smooth,ts,Mass_analysis_smooth,Mass_analysis_derivative_smooth
473,2023-03-10 16:20:13.080579,261128,6.862879436681862,245246.1688311688,2314.1643846959228,2343.016849734522,-4.143969117037614,39.51984000205994,-3.8234814014276567e-264,1.2471399873870577e-266
474,2023-03-10 16:20:13.273440,261124,6.862879436681862,245246.1688311688,2313.5815389623053,2338.908107557429,-4.108742177093063,39.712700843811035,-3.8295660161970306e-264,-6.084614769373834e-267
475,2023-03-10 16:20:13.486832,261093,6.862879436681862,245246.1688311688,2309.064484526771,2334.839395993908,-4.068711563521447,39.926093101501465,-3.8203826537880625e-264,9.183362408968046e-267
476,2023-03-10 16:20:13.688236,261072,6.862879436681862,245246.1688311688,2306.00454442528,2330.983647294593,-3.855748699314063,40.12749695777893,-3.8047827114835164e-264,1.559994230454613e-266
477,2023-03-10 16:20:13.878460,261112,6.862879436681862,245246.1688311688,2311.833001761453,2327.1086839007644,-3.874963393829148,40.317720890045166,-3.797516653972651e-264,7.266057510865535e-267
478,2023-03-10 16:20:14.078256,261028,6.862879436681862,245246.1688311688,2299.5932413554897,2323.280156018678,-3.8285278820862914,40.51751708984375,-3.7924364481538206e-264,5.080205818830266e-267
479,2023-03-10 16:20:14.281534,261011,6.862879436681862,245246.1688311688,2297.116146987616,2319.621357938142,-3.658798080536144,40.720794916152954,-3.7902475476973445e-264,2.1889004564760844e-267
480,2023-03-10 16:20:14.487186,261016,6.862879436681862,245246.1688311688,2297.844704154638,2316.008995369348,-3.6123625687941967,40.92644691467285,-3.7847775197752906e-264,5.470027922053859e-267
481,2023-03-10 16:20:14.673878,260972,6.862879436681862,245246.1688311688,2291.4334010848474,2312.3710132078686,-3.637982161479158,41.113138914108276,-3.7773051668934654e-264,7.472352881825283e-267
482,2023-03-10 16:20:14.885200,260930,6.862879436681862,245246.1688311688,2285.3135208818658,2308.774662884505,-3.596350323363368,41.32446074485779,-3.76872786882978e-264,8.577298063685517e-267
483,2023-03-10 16:20:15.073929,260961,6.862879436681862,245246.1688311688,2289.8305753174,2305.2247480728856,-3.549914811619601,41.513190031051636,-3.7619420706688245e-264,6.785798160955347e-267
484,2023-03-10 16:20:15.273163,260860,6.862879436681862,245246.1688311688,2275.113720543563,2301.6075818304635,-3.617166242422172,41.7124240398407,-3.7542829050136577e-264,7.659165655166757e-267
485,2023-03-10 16:20:15.487730,260889,6.862879436681862,245246.1688311688,2279.3393521122885,2298.3170653947946,-3.2905164356689056,41.92699098587036,-3.750190302031831e-264,4.092602981826795e-267
486,2023-03-10 16:20:15.680521,260875,6.862879436681862,245246.1688311688,2277.299392044628,2295.0025305909826,-3.3145348038119664,42.11978197097778,-3.7388124806591395e-264,1.1377821372691444e-266
487,2023-03-10 16:20:15.887188,260858,6.862879436681862,245246.1688311688,2274.8222976767543,2291.69920435897,-3.3033262320127506,42.326448917388916,-3.742136740978191e-264,-3.3242603190513504e-267
488,2023-03-10 16:20:16.073386,260811,6.862879436681862,245246.1688311688,2267.973860306751,2288.517571192218,-3.181633166751908,42.51264691352844,-3.735451200494892e-264,6.68554048329875e-267
489,2023-03-10 16:20:16.287955,260816,6.862879436681862,245246.1688311688,2268.702417473772,2285.2382633283487,-3.279307863869235,42.72721600532532,-3.7260247024431222e-264,9.426498051769855e-267
490,2023-03-10 16:20:16.483674,260826,6.862879436681862,245246.1688311688,2270.159531807816,2281.9541517908515,-3.2841115374972105,42.922935009002686,-3.7320583443896304e-264,-6.033641946508195e-267
491,2023-03-10 16:20:16.674291,260804,6.862879436681862,245246.1688311688,2266.9538802729203,2278.8557823003302,-3.098369490521236,43.11355185508728,-3.712550481913038e-264,1.950786247659254e-266
492,2023-03-10 16:20:16.887533,260779,6.862879436681862,245246.1688311688,2263.311094437812,2275.837474036955,-3.0183082633752747,43.326793909072876,-3.702133171517254e-264,1.0417310395783924e-266
493,2023-03-10 16:20:17.087503,260774,6.862879436681862,245246.1688311688,2262.5825372707905,2272.737503321892,-3.0999707150631366,43.526764154434204,-3.708120183590811e-264,-5.987012073557114e-267
494,2023-03-10 16:20:17.286729,260757,6.862879436681862,245246.1688311688,2260.105442902917,2269.783244040233,-2.954259281658324,43.725989818573,-3.7037080334828253e-264,4.4121501079858105e-267
495,2023-03-10 16:20:17.487757,260695,6.862879436681862,245246.1688311688,2251.0713340318484,2266.867414147604,-2.9158298926295174,43.9270179271698,-3.6898382453084042e-264,1.386978817442105e-266
496,2023-03-10 16:20:17.680149,260681,6.862879436681862,245246.1688311688,2249.031373964188,2264.038050380291,-2.8293637673127705,44.119410037994385,-3.685306493199045e-264,4.531752109359136e-267
497,2023-03-10 16:20:17.890869,260652,6.862879436681862,245246.1688311688,2244.8057423954624,2261.1222204876617,-2.9158298926295174,44.330129861831665,-3.6783878995800856e-264,6.9185936189594984e-267
498,2023-03-10 16:20:18.086973,260632,6.862879436681862,245246.1688311688,2241.891513727376,2258.358506926608,-2.763713561053464,44.52623391151428,-3.6789838344303894e-264,-5.959348503038307e-268
499,2023-03-10 16:20:18.291447,260635,6.862879436681862,245246.1688311688,2242.3286480275888,2255.6604435718136,-2.6980633547946127,44.73070788383484,-3.6769230226199664e-264,2.0608118104230413e-267
