,Time,Value,Factor,Baseline,Mass,Mass_smooth,Mass_derivative_smooth,ts,Mass_analysis_smooth,Mass_analysis_derivative_smooth
0,2023-06-22 13:35:07.213957,256266,6.862879436681862,178460.28952380954,11337.18160052784,11333.920671936987,,0.0,11337.077741447214,
1,2023-06-22 13:35:07.403138,256276,6.862879436681862,178460.28952380954,11338.638714861881,11333.910976406349,-0.009695530638055061,0.18918108940124512,11339.309414552514,2.2316731052997056
2,2023-06-22 13:35:07.603123,256269,6.862879436681862,178460.28952380954,11337.618734828053,11333.90128087571,-0.009695530638055061,0.38916587829589844,11336.238254836275,-3.0711597162389808
3,2023-06-22 13:35:07.803928,256240,6.862879436681862,178460.28952380954,11333.393103259326,11333.891585345073,-0.009695530638055061,0.5899710655212402,11334.22837900615,-2.009875830124656
4,2023-06-22 13:35:08.004338,256247,6.862879436681862,178460.28952380954,11334.413083293157,11333.881889814435,-0.009695530638055061,0.7903809547424316,11333.42570584407,-0.8026731620793726
5,2023-06-22 13:35:08.204624,256206,6.862879436681862,178460.28952380954,11328.43891452358,11333.872194283796,-0.009695530638055061,0.9906668663024902,11333.018810273485,-0.4068955705861299
6,2023-06-22 13:35:08.405314,256268,6.862879436681862,178460.28952380954,11337.473023394648,11333.862498753158,-0.009695530638055061,1.191356897354126,11332.715242485134,-0.30356778835084697
7,2023-06-22 13:35:08.605428,256233,6.862879436681862,178460.28952380954,11332.373123225496,11333.85280322252,-0.009695530638055061,1.3914709091186523,11332.697710811122,-0.01753167401147948
8,2023-06-22 13:35:08.805887,256253,6.862879436681862,178460.28952380954,11335.287351893583,11333.843107691882,-0.009695530638055061,1.5919299125671387,11333.21501081415,0.51730000302814
9,2023-06-22 13:35:09.006125,256235,6.862879436681862,178460.28952380954,11332.664546092305,11333.833412161244,-0.009695530638055061,1.7921679019927979,11334.29040392626,1.0753931121089408
10,2023-06-22 13:35:09.206466,256225,6.862879436681862,178460.28952380954,11331.207431758261,11333.823716630608,-0.009695530636236072,1.992508888244629,11335.661131774046,1.3707278477868385
11,2023-06-22 13:35:09.407416,256254,6.862879436681862,178460.28952380954,11335.433063326987,11333.81402109997,-0.009695530638055061,2.1934590339660645,11336.89246274909,1.2313309750443295
12,2023-06-22 13:35:09.606614,256284,6.862879436681862,178460.28952380954,11339.804406329116,11333.804325569332,-0.009695530638055061,2.3926570415496826,11337.559626183618,0.6671634345275379
